CarParkID,CarParkName_Zh_tw,Spots
KEE11703,基隆七堵停車場,"[{'ParkingSpotID': '109002-030', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-067', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-058', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-123', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-038', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-026', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-027', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-066', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-052', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-134', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-010', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-122', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-042', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-009', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-080', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-105', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-070', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-057', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-039', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-031', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-089', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-085', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-008', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-119', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-082', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-059', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-112', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-087', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-005', 'SpaceType': 7, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-003', 'SpaceType': 9, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-072', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-050', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-011', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-077', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-018', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-136', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-094', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-014', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-097', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-083', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-106', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-023', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-099', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-133', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-044', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-111', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-102', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-007', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-004', 'SpaceType': 7, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-116', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-086', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-065', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-114', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-064', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-121', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-137', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-056', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-061', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-047', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-069', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-091', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-088', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-107', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-130', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-092', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-096', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-033', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-015', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-109', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-135', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-098', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-001', 'SpaceType': 9, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-131', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-113', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-095', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-074', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-071', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-006', 'SpaceType': 7, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-035', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-120', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-040', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-024', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-036', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-019', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-043', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-016', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-103', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-032', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-013', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-029', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-020', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-110', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-037', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-101', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-049', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-062', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-028', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-117', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-129', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-034', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-063', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-048', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-068', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-115', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-051', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-081', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-055', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-093', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-078', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-012', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-127', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-022', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-132', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-021', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-054', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-118', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-090', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-075', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-138', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-076', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-053', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-124', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-045', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-025', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-104', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-108', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-100', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-002', 'SpaceType': 9, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-073', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-084', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-079', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-126', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-017', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-128', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-041', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-060', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-046', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}, {'ParkingSpotID': '109002-125', 'SpaceType': 1, 'HasChargingPoint': 0, 'Floor': '1'}]"
